page,block_id,x0,y0,x1,y1,text
1,0,42.29800033569336,456.6604919433594,391.1804504394531,747.2467651367188,"Empowering
People
Through
Automation"
1,1,46.0255012512207,425.7032165527344,270.50531005859375,449.5892028808594,INTEGRATED REPORT 2025
1,2,45.341400146484375,748.850830078125,273.9070129394531,787.3327026367188,人が活きるオートメーションで、
1,3,44.452735900878906,774.3662719726562,277.4737548828125,812.84814453125,ソーシャルニーズを創造し続ける
2,0,93.25499725341797,461.98681640625,181.1620330810547,486.2458190917969,価値創造ストーリーの
2,1,128.19859313964844,474.3432312011719,146.04859924316406,498.60223388671875,概要
2,2,51.02370071411133,62.630714416503906,348.08367919921875,105.44071960449219,■「統合レポート 2025」の発行にあたって
2,3,331.6535949707031,445.666015625,405.3910217285156,469.9250183105469,経営・戦略について
2,4,346.86370849609375,471.9898986816406,508.6461486816406,496.40869140625,長期ビジョン「Shaping the Future 2030」
2,5,346.86370849609375,497.5016784667969,531.7755126953125,521.9204711914062,"中期経営計画
決算説明会・各種説明会資料"
2,6,346.9490966796875,523.0135498046875,455.1073913574219,547.4323120117188,ベーシックインフォメーション
2,7,346.86370849609375,548.5254516601562,389.98992919921875,572.9442138671875,株式の状況
2,8,331.6535949707031,594.4849243164062,400.7160339355469,618.743896484375,財務情報について
2,9,346.86358642578125,620.6795654296875,498.8079833984375,645.0983276367188,"有価証券報告書
ファクトブック"
2,10,331.6535949707031,666.768310546875,409.6410217285156,691.0272827148438,非財務情報について
2,11,346.6671142578125,691.3915405273438,458.80999755859375,715.810302734375,サステナビリティ・ウェブサイト
2,12,346.86370849609375,716.9034423828125,388.3226623535156,741.3222045898438,ESGデータ
2,13,346.4276123046875,742.4152221679688,466.025146484375,766.833984375,コーポレート・ガバナンス報告書
2,14,258.55718994140625,597.9537963867188,267.05718994140625,684.976806640625,"取
り
組
み
・
施
策
の
詳
細"
2,15,98.3322982788086,720.8383178710938,172.55430603027344,745.13134765625,統合レポート 2025
2,16,121.68589782714844,731.8383178710938,146.8968963623047,756.13134765625,PDF版
2,17,98.756103515625,588.0307006835938,172.97811889648438,612.32373046875,統合レポート 2025
2,18,121.02179718017578,599.0307006835938,148.40879821777344,623.32373046875,WEB版
2,19,109.21880340576172,679.4591674804688,143.8252410888672,708.2830810546875,"Empowering
People
Through
Automation"
2,20,109.5885009765625,676.388427734375,131.85565185546875,678.7578125,INTEGRATED REPORT 2025
2,21,109.52069854736328,708.442138671875,132.1929168701172,712.25927734375,人が活きるオートメーションで、
2,22,109.43254852294922,710.9730834960938,132.54681396484375,714.7902221679688,ソーシャルニーズを創造し続ける
2,23,51.02370071411133,395.1575927734375,96.6737060546875,426.5516052246094,開示体系
2,24,51.02370071411133,105.4895248413086,284.23052978515625,129.78253173828125,今号の制作・編集にあたっては、例年と同様に「経営課題と
2,25,51.02370071411133,121.4895248413086,283.369384765625,145.78253173828125,価値創造ストーリー」の表出と「統合レポート制作・編集へ
2,26,50.887699127197266,137.48953247070312,225.39353942871094,161.78253173828125,の期待」への対応を特に意識いたしました。
2,27,51.02360153198242,153.48953247070312,283.6969909667969,177.78253173828125,「経営課題と価値創造ストーリー」の表出では、３つの点に
2,28,51.02370071411133,169.48953247070312,283.428955078125,193.78253173828125,拘りました。1つ目は、構造改革プログラム「NEXT2025」の成果
2,29,50.777198791503906,185.48953247070312,283.4714660644531,209.78253173828125,と課題の表出です。とくに次期中期経営計画へ向かう転換点
