page,block_id,x0,y0,x1,y1,text
1,0,54.0,743.2823486328125,544.715576171875,817.0191650390625,"2025 年４月更新 
 
 
株式会社 酉島製作所"
1,6,54.0,271.2666015625,320.6944274902344,301.4869079589844,トリシマのサステナビリティ
1,7,54.0,303.8452453613281,284.1787109375,433.10650634765625,"パーパス 
 
ポンプの力で、 
暮らしと命と未来をつなぎ、 
サステナブルな社会を実現する"
2,1,54.0,792.7772827148438,306.59521484375,817.012451171875,2
2,2,54.0,76.27727508544922,207.6466827392578,106.49758911132812,目 次
2,7,53.998321533203125,177.22560119628906,305.548095703125,192.1656036376953,CEO メッセージ ・・・・・・・・・・・・・・・ 3
2,8,53.998321533203125,196.66749572753906,305.5481262207031,211.6074981689453,"社是・経営理念 ・・・・・・・・・・・・・・・ 
4"
2,9,53.99835205078125,216.2289581298828,305.54815673828125,231.16896057128906,"サステナビリティ基本方針 ・・・・・・・・・・ 
5"
2,10,53.998382568359375,235.6708526611328,305.5382080078125,250.61085510253906,"トリシマの価値創造 ・・・・・・・・・・・・・ 
6"
2,11,53.988433837890625,255.23231506347656,305.5182800292969,270.17230224609375,"SDGs 達成に向けた取り組み ・・・・・・・・・ 
7"
2,12,53.968505859375,274.6742248535156,305.5083312988281,289.61419677734375,TCFD 提言に基づく情報開示（気候変動対応）・・・ 11
2,13,53.95855712890625,294.2356872558594,305.4984130859375,309.1756591796875,環境 ・・・・・・・・・・・・・・・・・・・・ 16
2,14,53.948638916015625,313.6775817871094,305.4784851074219,328.6175537109375,社会 ・・・・・・・・・・・・・・・・・・・・ 21
2,15,53.93867492675781,333.239013671875,305.4784851074219,348.1789855957031,ガバナンス ・・・・・・・・・・・・・・・・・ 40
3,1,54.0,792.7772827148438,306.59521484375,817.012451171875,3
3,2,54.0,76.99724578857422,208.4883575439453,107.21755981445312,CEO メッセージ
3,8,54.0,200.0270538330078,413.8796081542969,214.96705627441406,世界はいま、気候変動、人口問題、水・食料不足、エネルギー危機、感染症、貧
3,9,54.0,215.9829864501953,413.8796081542969,230.92298889160156,困、紛争といったようなさまざまな課題を抱え、国連が採択した「持続可能な開
3,10,54.0,232.0584259033203,417.36456298828125,246.99842834472656,発目標（SDGs）」や「ESG 経営」など、社会課題の解決をめざす動きが加速して
3,11,54.00000762939453,248.0143585205078,97.34593200683594,262.954345703125,います。
