page,block_id,x0,y0,x1,y1,text
1,0,523.8167724609375,230.77479553222656,799.3546752929688,270.6188049316406,ダイフクレポート2025
2,0,44.71440124511719,51.65339660644531,85.05439758300781,79.59339904785156,目次
2,1,50.80860137939453,102.61439514160156,82.67790985107422,115.1874008178711,1　目次
2,2,50.80860137939453,121.71669006347656,144.01290893554688,134.28968811035156,2　編集方針・開示体系
2,3,50.80860137939453,140.81910705566406,101.26290130615234,153.39210510253906,3　理念体系
2,4,50.80860137939453,159.92140197753906,195.18704223632812,186.20761108398438,"4　 長期ビジョン  
Driving Innovative Impact 2030"
2,5,48.99330139160156,208.42030334472656,101.24330139160156,222.71029663085938,Chapter 01
2,6,44.10639953613281,230.3028106689453,146.0666961669922,248.8018035888672,トップメッセージ
2,7,45.35430145263672,251.7054901123047,168.64617919921875,264.5124816894531,経営陣がダイフクの存在意義と
2,8,45.09339904785156,265.70550537109375,190.66754150390625,278.5124816894531,ありたい姿に向けた道筋を語ります。
2,9,50.80860137939453,285.4648132324219,126.90739440917969,298.0378112792969,6　CEOメッセージ
2,10,45.35430145263672,304.5671081542969,128.3592987060547,317.1401062011719,10　COOメッセージ
2,11,45.35430145263672,323.6695251464844,162.01290893554688,336.2425231933594,14　社長・社外取締役座談会
2,12,45.35430145263672,342.77191162109375,169.66287231445312,355.34490966796875,19　諮問委員会議長メッセージ
2,13,238.9145965576172,104.98841857910156,291.16461181640625,119.27841186523438,Chapter 02
2,14,234.80760192871094,126.87088775634766,354.56365966796875,145.36988830566406,ダイフクの価値創造
2,15,235.27560424804688,148.2735137939453,358.72857666015625,161.0805206298828,歴史に裏付けられた価値創造、
2,16,235.17669677734375,162.2735137939453,349.27935791015625,175.0805206298828,中期経営計画1年目の成果と
2,17,235.27560424804688,176.2735137939453,355.80450439453125,189.0805206298828,今後の挑戦を説明しています。
2,18,235.27560424804688,196.0328826904297,317.7161865234375,208.6058807373047,22　価値創造の歩み
2,19,235.27560424804688,215.1352081298828,325.3392028808594,227.7082061767578,24　価値創造プロセス
2,20,235.27560424804688,234.2375946044922,366.5423889160156,246.8105926513672,26　2027年中期経営計画の進捗
2,21,235.27560424804688,253.3400115966797,386.7012634277344,265.91302490234375,27　ダイフクグループのマテリアリティ
2,22,235.27560424804688,272.44232177734375,316.2793273925781,285.01531982421875,34　CFOメッセージ
2,23,235.27560424804688,291.5447082519531,348.6592712402344,304.1177062988281,37　 イノベーションを支える
2,24,254.84219360351562,305.5447082519531,320.3354797363281,318.1177062988281,人的資本の強化
2,25,254.84219360351562,319.5447082519531,336.7912902832031,332.1177062988281,̶CHRO×CTO対談
2,26,235.27560424804688,338.64703369140625,372.49066162109375,351.22003173828125,39　 成長の飛躍を支える経営基盤
2,27,255.1842041015625,352.64703369140625,352.7804870605469,365.22003173828125,̶CFO×CPO・CIO対談
2,28,238.9145965576172,387.1457824707031,291.16461181640625,401.435791015625,Chapter 03
2,29,235.27560424804688,409.02838134765625,290.3956298828125,427.52740478515625,成長戦略
2,30,234.95159912109375,430.43096923828125,354.9313659667969,443.23797607421875,ダイフクの強み、事業別戦略と
2,31,235.00559997558594,444.43096923828125,416.0054931640625,457.23797607421875,その実行を支える人材戦略を説明しています。
2,32,235.27560424804688,464.1903076171875,330.0020751953125,476.7633056640625,42　ダイフクのビジネス
2,33,235.27560424804688,483.292724609375,316.7711181640625,495.86572265625,44　グローバル展開
2,34,235.27560424804688,502.39501953125,304.4402160644531,514.968017578125,45　At a Glance
2,35,235.2797088623047,521.4974365234375,300.1842041015625,534.0704345703125,46　事業別戦略
2,36,235.27560424804688,540.5997924804688,324.4606018066406,553.1727905273438,56　CHROメッセージ
2,37,437.3398132324219,104.98841857910156,489.58984375,119.27841186523438,Chapter 04
2,38,433.7008056640625,126.87088775634766,530.6028442382812,145.36988830566406,経営基盤の強化
2,39,433.7008056640625,148.2735137939453,577.6653442382812,161.0805206298828,持続可能な成長を支える経営基盤の
2,40,433.7008056640625,162.2735137939453,596.3848876953125,175.0805206298828,強化に向けた取り組みを紹介しています。
2,41,433.7008056640625,182.0328826904297,537.41748046875,194.6058807373047,60　サステナビリティ経営
2,42,433.7008056640625,201.1352081298828,540.4053955078125,213.7082061767578,61　環境に対する取り組み
2,43,433.7008056640625,220.2375946044922,540.4053955078125,232.8105926513672,69　社会に対する取り組み
2,44,433.7008056640625,239.3400115966797,519.7243041992188,251.9130096435547,73　コンプライアンス
2,45,433.7008056640625,258.44232177734375,526.2124633789062,271.01531982421875,74　リスクマネジメント
2,46,433.7008056640625,277.5447082519531,546.2293090820312,290.1177062988281,77　コーポレートガバナンス
2,47,433.7008056640625,296.6470031738281,489.3573913574219,309.2200012207031,86　役員一覧
2,48,437.3398132324219,331.1457824707031,489.58984375,345.435791015625,Chapter 05
2,49,433.3890075683594,353.02838134765625,537.9349365234375,371.52740478515625,データセクション
2,50,433.5209045410156,374.43096923828125,564.37255859375,387.23797607421875,パフォーマンスを裏付ける主要な
2,51,433.7008056640625,388.43096923828125,579.2137451171875,401.23797607421875,財務・非財務情報を掲載しています。
2,52,433.7008056640625,408.1903076171875,553.635986328125,420.7633056640625,89　11年間の要約財務データ
2,53,433.7008056640625,427.292724609375,557.1817016601562,439.86572265625,90　5年間の要約非財務データ
2,54,433.7008056640625,446.39501953125,489.6094055175781,458.968017578125,91　会社情報
2,55,626.3798217773438,491.46478271484375,800.379638671875,501.2438049316406,中央の横線は、コーポレートカラーであるダイフクブルー、
2,56,626.4568481445312,503.4627990722656,796.94189453125,513.2418212890625,非財務情報を示すグリーン、財務情報を示すブルーをグラ
2,57,626.288818359375,515.4608154296875,796.8858642578125,525.2398071289062,デーションで融合させ、統合報告の一体感と調和を表して
2,58,626.2817993164062,527.4588012695312,796.73828125,537.2437744140625,います。また4つの画像は、社会に革新をもたらす未来を
2,59,626.4592895507812,539.4627685546875,792.02392578125,549.2417602539062,見据えた新たな発想のソリューションを描いています。
2,60,28.13050079345703,17.413585662841797,798.1092529296875,32.933406829833984,"ダイフクレポート2025
データセクション
経営基盤の強化
成長戦略
ダイフクの価値創造
トップメッセージ
1"
3,0,45.35430145263672,102.61430358886719,274.96063232421875,115.18730926513672,本レポートの作成にあたっては、IFRS Foundation（IFRS
3,1,45.35430145263672,119.61430358886719,275.3322448730469,132.1873016357422,財団）等の国際的なフレームワークおよびGRIのスタンダード
3,2,45.09959411621094,136.6153106689453,274.9569091796875,149.1883087158203,を参考とし、ダイフクグループの価値創造にとって特に重要性
3,3,45.23459243774414,153.61631774902344,274.97125244140625,166.18931579589844,の高い情報を簡潔にまとめて編集しています。より詳細な情
3,4,45.351593017578125,170.6143035888672,275.2331848144531,183.19032287597656,報については、当社のウェブサイト（www.daifuku.com/jp）を
3,5,44.93218994140625,187.6153106689453,113.27909088134766,200.1883087158203,ご参照ください。
3,6,45.35519027709961,204.6143035888672,274.9606018066406,217.18931579589844,なお、本レポートは当社および連結子会社66社（2024年
3,7,45.35430145263672,221.6143035888672,190.15760803222656,234.1873016357422,12月31日現在）を対象としています。
3,8,45.35569763183594,255.52430725097656,247.55300903320312,268.33331298828125,対象期間　2024年度（2024年4月～2024年12月）
3,9,45.350006103515625,272.6153259277344,274.9760437011719,285.1883239746094,ただし、過去の経緯やデータ、最近の事例を示すことが適
3,10,45.12500762939453,289.6163330078125,280.1672058105469,302.1893310546875,当である場合は、この期間以外のものを報告しています。なお、
3,11,45.12500762939453,306.61431884765625,280.1462097167969,319.1903381347656,当社グループは事業年度の末日を12月31日に変更しました。
3,12,45.336212158203125,323.61431884765625,274.99951171875,336.1883239746094,経過期間となる2024年度は、国内9カ月間（2024年4月～
3,13,45.3401985168457,340.61431884765625,279.7064208984375,353.18731689453125,2024年12月）、海外12カ月間（2024年1月～2024年12月）
3,14,45.067413330078125,357.6153259277344,164.0239715576172,370.1883239746094,を連結対象期間としています。
3,15,45.355411529541016,391.5242919921875,109.1852035522461,404.33428955078125,本PDFの使い方
3,16,45.357200622558594,408.6153259277344,275.5645751953125,421.1883239746094,各ページにアイコンを設け、関連するページやウェブサイ
3,17,44.493202209472656,425.6163330078125,178.18997192382812,438.1893310546875,トへ移動できるようにしています。
3,18,45.357200622558594,459.5283203125,96.99110412597656,472.3353271484375,上部メニュー
3,19,45.09619903564453,476.529296875,203.7335968017578,489.3363037109375,チャプター名  各Chapterトップに移動
3,20,54.425201416015625,493.5242919921875,86.29440307617188,506.331298828125,目次
3,21,49.039398193359375,510.5242919921875,195.6180419921875,523.331298828125,次ページへ進む　  前ページへ戻る
3,22,45.35430145263672,528.746337890625,144.23561096191406,539.9223022460938,P.XX   関連ページにリンク
3,23,58.110198974609375,545.6263427734375,151.52720642089844,556.8023681640625,関連ウェブサイトにリンク
3,24,306.1416931152344,102.61430358886719,628.6585083007812,115.18730926513672,ダイフクに関するより詳細な情報については、下記開示ツールをご参照ください。
3,25,45.35430145263672,51.65351867675781,389.1343078613281,79.59352111816406,"編集方針
開示体系"
3,26,539.0985717773438,124.29811096191406,563.5785522460938,135.68211364746094,選択型
3,27,539.0985717773438,379.4181213378906,563.5785522460938,390.8020935058594,網羅性
3,28,310.642578125,248.63412475585938,318.642578125,281.3540954589844,"財
務
情
報"
3,29,784.026611328125,244.51412963867188,792.026611328125,285.4740905761719,"非
財
務
情
報"
3,30,306.1416931152344,436.101318359375,408.1983337402344,447.48529052734375,将来見通しに関する注意事項
3,31,306.1416931152344,449.1813049316406,796.5416259765625,460.3572998046875,本レポートに記載されている将来の業績に関する目標、信念、計画等は、過去の事実ではなく、制作時点での最新の情報から判断した経営陣
3,32,305.9976806640625,462.1813049316406,796.7913208007812,473.3572998046875,の想定や信念に基づく事業見通しであり、潜在的なリスクや不確定要素を含んでいます。実際の業績は、さまざまな重要要素により、記載された
3,33,306.10968017578125,475.1813049316406,796.8997802734375,486.3572998046875,見通しと大きく異なる結果となりうることをご承知おきください。実際の業績に影響を与えうる重要要素としては、1）当社グループの経営環境に
3,34,305.86822509765625,488.1813049316406,796.8936157226562,499.3572998046875,おける消費者動向および経済情勢、2）米ドルその他の通貨建ての売上・資産・負債に対する円為替レート影響、3）コストの上昇や販売の抑制に
3,35,305.8377990722656,501.1813049316406,796.5599975585938,512.3572998046875,つながる安全その他に関する法令等の規制強化、4）災害・戦争・テロ・ストライキ・疾病等の影響などが含まれます。なお、当社グループの業績
3,36,305.92218017578125,514.1812744140625,536.5220336914062,525.3572998046875,に影響を与えうる要素は、これらに限定されるものではありません。
3,37,306.1416931152344,537.0225830078125,419.0198974609375,548.4065551757812,発行元：株式会社ダイフク IR室
3,38,376.7076110839844,159.02259826660156,588.4154052734375,171.1153106689453,"ダイフク PROFILE
 決算説明資料"
3,39,566.5692138671875,205.54579162597656,642.369384765625,219.77578735351562,ダイフクレポート
3,40,474.6348876953125,298.2115173339844,735.685302734375,310.01287841796875,"有価証券報告書
 サステナビリティ報告"
3,41,567.4257202148438,342.56591796875,654.818115234375,353.94989013671875,コーポレート ガバナンス
3,42,708.4686889648438,319.8887023925781,753.5189819335938,331.2726745605469,ESGデータ
3,43,362.9797058105469,263.4635009765625,398.3636779785156,274.84747314453125,決算短信
