page,block_id,x0,y0,x1,y1,text
1,0,58.251800537109375,176.7683868408203,305.89727783203125,273.27764892578125,"日本紙パルプ商事グループ 統合報告書
2025"
2,0,70.24421691894531,230.48060607910156,325.8974914550781,365.08734130859375,"社会と地球環境の
よりよい未来を
拓きます。"
2,1,82.0656967163086,201.1368408203125,163.5857391357422,218.34359741210938,Our Mission
2,2,412.3263854980469,566.7868041992188,429.581298828125,578.6124267578125,－1－
3,0,530.8848876953125,180.7239990234375,780.5997314453125,191.89999389648438,今、世界ではさまざまな社会課題が顕在化し、企業にはその解決が求め
3,1,530.7568359375,195.7239990234375,780.584716796875,206.89999389648438,られるなか、私たち日本紙パルプ商事グループは、一つひとつ社会課題の
3,2,530.8848876953125,210.7239990234375,780.7232055664062,221.89999389648438,解決に取り組み、経済価値・社会価値をともに実現するサステナブル経
3,3,530.8831787109375,225.7239990234375,780.722900390625,236.89999389648438,営を推進しています。そのグループの方向性をステークホルダーの皆様
3,4,530.6171264648438,240.7239990234375,780.7232055664062,251.89999389648438,と共有し、業態や人材の多様化が進展するグループ役職員の一体感を高
3,5,530.9407958984375,255.7239990234375,780.7212524414062,267.2200012207031,め、グループ成長戦略をより加速していくため、グループブランドの「OVOL
3,6,526.8848876953125,270.7239990234375,780.6544189453125,281.8999938964844,（オヴォール）」を導入し、長期ビジョンの実現に向け、新たなステージ
3,7,530.9756469726562,285.7239990234375,629.2866821289062,296.8999938964844,に向けて踏み出しています。
3,8,526.9346923828125,336.3399963378906,780.7230834960938,347.8375244140625,「OVOL（オヴォール）」の2つの“O”は、当社グループのグローバル展
3,9,530.9310913085938,351.3415222167969,780.7232666015625,362.8375244140625,開をシンボリックに表したものです。“OVAL（楕円）”や天体軌道を想起
3,10,530.8287963867188,366.3415222167969,780.7230834960938,377.8375244140625,させる印象的な形状に加え、“O”を繰り返し配置することで、滑らかで滞
3,11,530.8438110351562,381.3415222167969,780.7050170898438,392.51751708984375,ることのない連続性、自然や親しみやすさ、さらにはグローバル化に向け
3,12,530.9901123046875,396.3415222167969,780.6143188476562,407.51751708984375,たグループの方向性を、視覚的かつ音の響きとして特徴的に表現してい
3,13,530.906982421875,411.3415222167969,780.7213134765625,422.8375244140625,ます。ロゴに含まれる“VOL”とは、フランス語をはじめ、ラテン語を起源
3,14,530.663330078125,426.3415222167969,780.5845947265625,437.8375244140625,とする言語において、“飛翔”をモチーフとした言葉であり、「OVOL」の
3,15,530.9310913085938,441.3415222167969,780.6900024414062,452.8375244140625,4文字には、“未来に向かって飛び立つ力”という意味合いとともに、新た
3,16,531.02783203125,456.3415222167969,780.5845947265625,467.51751708984375,に始まる物語の可能性を込めています。ロゴカラーの“グレー”は、他の
3,17,530.9310913085938,471.34149169921875,780.6768798828125,482.5174865722656,色彩との調和性が高く、周囲の色を引き立てる協調の色です。各色のあ
3,18,530.79638671875,486.34149169921875,780.7230834960938,497.5174865722656,らゆる色彩要素を含んでいることから、高い協調性によって相手を引き立
3,19,530.8740234375,501.34149169921875,731.7421264648438,512.5175170898438,てる力・取りまとめる能力に優れた色として採用しました。
3,20,530.765625,317.9788818359375,662.6471557617188,332.2088928222656,ブランドロゴに込められた意味
3,21,619.9627075195312,83.88460540771484,693.2877807617188,97.68770599365234,グループブランド
3,22,137.28680419921875,116.17529296875,348.2936096191406,128.0257110595703,Our Corporate Spirit  （グループが大切にすべき価値観）
3,23,140.031494140625,133.91748046875,456.9042053222656,153.83949279785156,誠実をもって人の礎とし、公正をもって信頼を築き、
3,24,140.0281982421875,155.91146850585938,329.10888671875,175.83348083496094,調和をもって社会に貢献する。
3,25,133.5117950439453,456.9136047363281,458.813720703125,468.089599609375,私たちのそばにいつもある紙。そしてその向こうにある限りない可能性。当社グループは、社会課題
3,26,133.65040588378906,471.9136047363281,466.8940124511719,483.089599609375,の解決に取り組むとともに、紙の限りない可能性を追求し、新たな価値の創出に挑戦しています。
3,27,133.48480224609375,486.9136047363281,458.81201171875,498.089599609375,また、社会と地球環境のよりよい未来を拓くことを使命とし、すべてのステークホルダーの皆様
3,28,133.6278076171875,501.9136047363281,277.5050048828125,513.089599609375,から信頼される企業を目指していきます。
3,29,137.28680419921875,199.69241333007812,260.8135986328125,211.54283142089844,Our Mission  （グループの使命）
3,30,140.031494140625,217.9047088623047,409.7002868652344,237.57470703125,社会と地球環境のよりよい未来を拓きます。
3,31,140.031494140625,280.6529541015625,456.4140930175781,295.78033447265625,"Change 
社会の変化を的確に捉え、迅速果断に自らを変革します。"
3,32,140.031494140625,297.2797546386719,471.65069580078125,312.4071350097656,Challenge 強い信念、高邁な向上心をもって、新たな領域に挑戦します。
3,33,140.031494140625,313.9064636230469,447.2767028808594,329.0338439941406,"Create 
多様性を尊重し、世界規模で新たな価値を創造します。"
3,34,137.28680419921875,262.0547180175781,353.0195007324219,273.9051513671875,Our Principles  （グループ役職員が積極的に実践すべきこと）
3,35,259.6542053222656,83.65599060058594,337.7547302246094,97.885986328125,グループ企業理念
3,36,137.28689575195312,355.597900390625,310.4435119628906,367.4483337402344,Corporate Slogan （コーポレートスローガン）
3,37,140.1324005126953,374.9688415527344,308.2034912109375,399.3887939453125,紙、そしてその向こうに
3,38,412.3263854980469,566.7868041992188,429.581298828125,578.6124267578125,－2－
4,0,694.8095703125,144.50888061523438,788.9961547851562,184.19357299804688,"サステナブルな
企業集団"
4,1,240.48150634765625,519.0933837890625,284.9256896972656,530.5512084960938,•  気候変動
4,2,240.48150634765625,531.2180786132812,284.9256896972656,542.67578125,•  生物多様性
4,3,299.2088928222656,519.0933837890625,343.6531677246094,530.5512084960938,•  資源循環
4,4,299.2088928222656,531.2180786132812,335.58056640625,542.67578125,•  環境負荷
4,5,361.83770751953125,519.2685546875,424.25823974609375,530.5512084960938,•  サプライチェーン
4,6,361.83770751953125,531.2180786132812,398.4722595214844,542.67578125,•  地域社会
4,7,436.58160400390625,519.0933837890625,532.5783081054688,530.5512084960938,"•  デジタル化
•  労働環境"
4,8,495.9436950683594,531.2180786132812,614.9456787109375,542.67578125,•  ダイバーシティ＆インクルージョン
4,9,632.6378784179688,519.2685546875,717.1650390625,530.5512084960938,• コーポレートガバナンス
4,10,632.6378784179688,529.2101440429688,693.9047241210938,540.4927978515625,•  コンプライアンス
4,11,632.6378784179688,539.1517333984375,753.0073852539062,550.4343872070312,•  ステークホルダーエンゲージメント
